Symbol,DateTime,Open,High,Low,Close,EMA
SPX,4/9/2014 12:00:00 AM,1852.64,1872.43,1852.38,1872.18,1848.9987
SPX,4/10/2014 12:00:00 AM,1872.28,1872.53,1830.87,1833.08,1848.3744
SPX,4/11/2014 12:00:00 AM,1830.65,1835.07,1814.36,1815.69,1847.0927
SPX,4/14/2014 12:00:00 AM,1818.18,1834.19,1815.8,1830.61,1846.4463
SPX,4/15/2014 12:00:00 AM,1831.45,1844.02,1816.29,1842.98,1846.3104
SPX,4/16/2014 12:00:00 AM,1846.01,1862.31,1846.01,1862.31,1846.9378
SPX,4/17/2014 12:00:00 AM,1861.73,1869.63,1856.72,1864.85,1847.6402
SPX,4/21/2014 12:00:00 AM,1865.79,1871.89,1863.18,1871.89,1848.5912
SPX,4/22/2014 12:00:00 AM,1872.57,1884.89,1872.57,1879.55,1849.8053
SPX,4/23/2014 12:00:00 AM,1879.32,1879.75,1873.91,1875.39,1850.8086
SPX,4/24/2014 12:00:00 AM,1881.97,1884.06,1870.24,1878.61,1851.8989
SPX,4/25/2014 12:00:00 AM,1877.72,1877.72,1859.7,1863.4,1852.3499
SPX,4/28/2014 12:00:00 AM,1865,1877.01,1850.61,1869.43,1853.0197
SPX,4/29/2014 12:00:00 AM,1870.78,1880.6,1870.78,1878.33,1854.0123
SPX,4/30/2014 12:00:00 AM,1877.1,1885.2,1872.69,1883.95,1855.1863
SPX,5/1/2014 12:00:00 AM,1884.39,1888.59,1878.04,1883.68,1856.3037
SPX,5/2/2014 12:00:00 AM,1885.3,1891.33,1878.5,1881.14,1857.2777
SPX,5/5/2014 12:00:00 AM,1879.45,1885.51,1866.77,1884.66,1858.3515
SPX,5/6/2014 12:00:00 AM,1883.69,1883.69,1867.72,1867.72,1858.7189
SPX,5/7/2014 12:00:00 AM,1868.53,1878.83,1859.79,1878.21,1859.4832
SPX,5/8/2014 12:00:00 AM,1877.39,1889.07,1870.05,1875.63,1860.1164
SPX,5/9/2014 12:00:00 AM,1875.27,1878.57,1867.02,1878.48,1860.8366
SPX,5/12/2014 12:00:00 AM,1880.03,1897.13,1880.03,1896.65,1862.241
SPX,5/13/2014 12:00:00 AM,1896.75,1902.17,1896.06,1897.45,1863.6218
SPX,5/14/2014 12:00:00 AM,1897.13,1897.13,1885.77,1888.53,1864.5986
SPX,5/15/2014 12:00:00 AM,1888.16,1888.16,1862.36,1870.85,1864.8437
SPX,5/16/2014 12:00:00 AM,1871.19,1878.28,1864.82,1877.86,1865.3542
SPX,5/19/2014 12:00:00 AM,1876.66,1886,1872.42,1885.08,1866.1277
SPX,5/20/2014 12:00:00 AM,1884.88,1884.88,1868.14,1872.83,1866.3906
SPX,5/21/2014 12:00:00 AM,1873.34,1888.8,1873.34,1888.03,1867.2392
SPX,5/22/2014 12:00:00 AM,1888.19,1896.33,1885.39,1892.49,1868.2294
SPX,5/23/2014 12:00:00 AM,1893.32,1901.26,1893.32,1900.53,1869.4961
SPX,5/27/2014 12:00:00 AM,1902.01,1912.28,1902.01,1911.91,1871.1594
SPX,5/28/2014 12:00:00 AM,1911.77,1914.46,1907.3,1909.78,1872.6739
SPX,5/29/2014 12:00:00 AM,1910.6,1920.03,1909.82,1920.03,1874.531
SPX,5/30/2014 12:00:00 AM,1920.33,1924.03,1916.64,1923.57,1876.4541
SPX,6/2/2014 12:00:00 AM,1923.87,1925.88,1915.98,1924.97,1878.3567
SPX,6/3/2014 12:00:00 AM,1923.07,1925.07,1918.79,1924.24,1880.156
SPX,6/4/2014 12:00:00 AM,1923.06,1928.63,1918.6,1927.88,1882.0276
SPX,6/5/2014 12:00:00 AM,1928.52,1941.74,1922.93,1940.46,1884.319
SPX,6/6/2014 12:00:00 AM,1942.41,1949.44,1942.41,1949.44,1886.8728
SPX,6/9/2014 12:00:00 AM,1948.97,1955.55,1947.16,1951.27,1889.3982
SPX,6/10/2014 12:00:00 AM,1950.34,1950.86,1944.64,1950.79,1891.8057
SPX,6/11/2014 12:00:00 AM,1949.37,1949.37,1940.08,1943.89,1893.8482
SPX,6/12/2014 12:00:00 AM,1943.35,1943.35,1925.78,1930.11,1895.2702
SPX,6/13/2014 12:00:00 AM,1930.8,1937.3,1927.69,1936.16,1896.8738
SPX,6/16/2014 12:00:00 AM,1934.84,1941.15,1930.91,1937.78,1898.4779
SPX,6/17/2014 12:00:00 AM,1937.15,1943.69,1933.55,1941.99,1900.1843
SPX,6/18/2014 12:00:00 AM,1942.73,1957.74,1939.29,1956.98,1902.4116
SPX,6/19/2014 12:00:00 AM,1957.5,1959.87,1952.26,1959.48,1904.6495
SPX,6/20/2014 12:00:00 AM,1960.45,1963.91,1959.17,1962.87,1906.9327
SPX,6/23/2014 12:00:00 AM,1962.92,1963.74,1958.89,1962.61,1909.1161
SPX,6/24/2014 12:00:00 AM,1961.97,1968.17,1948.34,1949.98,1910.7186
SPX,6/25/2014 12:00:00 AM,1949.27,1960.83,1947.49,1959.53,1912.6328
SPX,6/26/2014 12:00:00 AM,1959.89,1959.89,1944.69,1957.22,1914.3813
SPX,6/27/2014 12:00:00 AM,1956.56,1961.47,1952.18,1960.96,1916.2079
SPX,6/30/2014 12:00:00 AM,1960.79,1964.24,1958.22,1960.23,1917.9343
SPX,7/1/2014 12:00:00 AM,1962.29,1978.58,1962.29,1973.32,1920.1063
SPX,7/2/2014 12:00:00 AM,1973.06,1976.67,1972.58,1974.62,1922.2441
SPX,7/3/2014 12:00:00 AM,1975.88,1985.59,1975.88,1985.44,1924.7223
SPX,7/7/2014 12:00:00 AM,1984.22,1984.22,1974.88,1977.65,1926.7979
SPX,7/8/2014 12:00:00 AM,1976.39,1976.39,1959.46,1963.71,1928.2455
SPX,7/9/2014 12:00:00 AM,1965.1,1974.15,1965.1,1972.83,1929.9939
SPX,7/10/2014 12:00:00 AM,1966.67,1969.84,1952.86,1964.68,1931.3541
SPX,7/11/2014 12:00:00 AM,1965.76,1968.67,1959.63,1967.57,1932.7744
SPX,7/14/2014 12:00:00 AM,1969.86,1979.85,1969.86,1977.1,1934.5126
SPX,7/15/2014 12:00:00 AM,1977.36,1982.52,1965.34,1973.28,1936.0329
SPX,7/16/2014 12:00:00 AM,1976.35,1983.94,1975.67,1981.57,1937.8187
SPX,7/17/2014 12:00:00 AM,1979.75,1981.8,1955.59,1958.12,1938.6148
SPX,7/18/2014 12:00:00 AM,1961.54,1979.91,1960.82,1978.22,1940.1679
SPX,7/21/2014 12:00:00 AM,1976.93,1976.93,1965.77,1973.63,1941.4802
SPX,7/22/2014 12:00:00 AM,1975.65,1986.24,1975.65,1983.53,1943.1292
SPX,7/23/2014 12:00:00 AM,1985.32,1989.23,1982.44,1987.01,1944.85
SPX,7/24/2014 12:00:00 AM,1988.07,1991.39,1985.79,1987.98,1946.5414
SPX,7/25/2014 12:00:00 AM,1984.6,1984.6,1974.37,1978.34,1947.7884
SPX,7/28/2014 12:00:00 AM,1978.25,1981.52,1967.31,1978.91,1949.0088
SPX,7/29/2014 12:00:00 AM,1980.03,1984.85,1969.95,1969.95,1949.8301
SPX,7/30/2014 12:00:00 AM,1973.21,1978.9,1962.42,1970.07,1950.6238
SPX,7/31/2014 12:00:00 AM,1965.14,1965.14,1930.67,1930.67,1949.8413
SPX,8/1/2014 12:00:00 AM,1929.8,1937.35,1916.37,1925.15,1948.873
SPX,8/4/2014 12:00:00 AM,1926.62,1942.92,1921.2,1938.99,1948.4854
SPX,8/5/2014 12:00:00 AM,1936.34,1936.34,1913.77,1920.21,1947.3766
SPX,8/6/2014 12:00:00 AM,1917.29,1927.91,1911.45,1920.24,1946.3124
SPX,8/7/2014 12:00:00 AM,1923.03,1928.89,1904.78,1909.57,1944.8715
SPX,8/8/2014 12:00:00 AM,1910.35,1932.38,1909.01,1931.59,1944.3507
SPX,8/11/2014 12:00:00 AM,1933.43,1944.9,1933.43,1936.92,1944.0593
SPX,8/12/2014 12:00:00 AM,1935.73,1939.65,1928.29,1933.75,1943.655
SPX,8/13/2014 12:00:00 AM,1935.6,1948.41,1935.6,1946.72,1943.7752
SPX,8/14/2014 12:00:00 AM,1947.41,1955.23,1947.41,1955.18,1944.2224
SPX,8/15/2014 12:00:00 AM,1958.87,1964.04,1941.5,1955.06,1944.6474
SPX,8/18/2014 12:00:00 AM,1958.36,1971.99,1958.36,1971.74,1945.7099
SPX,8/19/2014 12:00:00 AM,1972.73,1982.57,1972.73,1981.6,1947.1174
SPX,8/20/2014 12:00:00 AM,1980.46,1988.57,1977.68,1986.51,1948.6622
SPX,8/21/2014 12:00:00 AM,1986.82,1994.76,1986.82,1992.37,1950.3762
SPX,8/22/2014 12:00:00 AM,1992.6,1993.54,1984.76,1988.4,1951.8673
SPX,8/25/2014 12:00:00 AM,1991.74,2001.95,1991.74,1997.92,1953.6733
SPX,8/26/2014 12:00:00 AM,1998.59,2005.04,1998.59,2000.02,1955.4908
SPX,8/27/2014 12:00:00 AM,2000.54,2002.14,1996.2,2000.12,1957.241
SPX,8/28/2014 12:00:00 AM,1997.42,1998.55,1990.52,1996.74,1958.79
SPX,8/29/2014 12:00:00 AM,1998.45,2003.38,1994.65,2003.37,1960.5382
SPX,9/2/2014 12:00:00 AM,2004.07,2006.12,1994.85,2002.28,1962.1751
SPX,9/3/2014 12:00:00 AM,2003.57,2009.28,1998.14,2000.72,1963.6867
SPX,9/4/2014 12:00:00 AM,2001.67,2011.17,1992.54,1997.65,1965.0186
SPX,9/5/2014 12:00:00 AM,1998,2007.71,1990.1,2007.71,1966.6928
SPX,9/8/2014 12:00:00 AM,2007.17,2007.17,1995.6,2001.54,1968.0593
SPX,9/9/2014 12:00:00 AM,2000.73,2001.01,1984.61,1988.44,1968.8586
SPX,9/10/2014 12:00:00 AM,1988.41,1996.66,1982.99,1995.69,1969.9108
SPX,9/11/2014 12:00:00 AM,1992.85,1997.65,1985.93,1997.45,1970.9908
SPX,9/12/2014 12:00:00 AM,1996.74,1996.74,1980.26,1985.54,1971.5613
SPX,9/15/2014 12:00:00 AM,1986.04,1987.18,1978.48,1984.13,1972.0542
SPX,9/16/2014 12:00:00 AM,1981.93,2002.28,1979.06,1998.98,1973.1101
SPX,9/17/2014 12:00:00 AM,1999.3,2010.74,1993.29,2001.57,1974.2262
SPX,9/18/2014 12:00:00 AM,2003.07,2012.34,2003.07,2011.36,1975.6824
SPX,9/19/2014 12:00:00 AM,2012.74,2019.26,2006.59,2010.4,1977.0439
SPX,9/22/2014 12:00:00 AM,2009.08,2009.08,1991.01,1994.29,1977.7202
SPX,9/23/2014 12:00:00 AM,1992.78,1995.41,1982.77,1982.77,1977.9182
SPX,9/24/2014 12:00:00 AM,1983.34,1999.79,1978.63,1998.3,1978.7175
SPX,9/25/2014 12:00:00 AM,1997.32,1997.32,1965.99,1965.99,1978.2184
SPX,9/26/2014 12:00:00 AM,1966.22,1986.37,1966.22,1982.85,1978.4
SPX,9/29/2014 12:00:00 AM,1978.96,1981.28,1964.04,1977.8,1978.3765
SPX,9/30/2014 12:00:00 AM,1978.21,1985.17,1968.96,1972.29,1978.1378
SPX,10/1/2014 12:00:00 AM,1971.44,1971.44,1941.72,1946.16,1976.8838
SPX,10/2/2014 12:00:00 AM,1945.83,1952.32,1926.03,1946.17,1975.6793
SPX,10/3/2014 12:00:00 AM,1948.12,1971.19,1948.12,1967.9,1975.3743
SPX,10/6/2014 12:00:00 AM,1970.01,1977.84,1958.43,1964.82,1974.9604
SPX,10/7/2014 12:00:00 AM,1962.36,1962.36,1934.87,1935.1,1973.3972
SPX,10/8/2014 12:00:00 AM,1935.55,1970.36,1925.25,1968.89,1973.2205
SPX,10/9/2014 12:00:00 AM,1967.68,1967.68,1927.56,1928.21,1971.4553
SPX,10/10/2014 12:00:00 AM,1925.63,1936.98,1906.05,1906.13,1968.8936
SPX,10/13/2014 12:00:00 AM,1905.65,1912.09,1874.14,1874.74,1965.2013
SPX,10/14/2014 12:00:00 AM,1877.11,1898.71,1871.79,1877.7,1961.7698
SPX,10/15/2014 12:00:00 AM,1874.18,1874.18,1820.66,1862.49,1957.8765
SPX,10/16/2014 12:00:00 AM,1855.95,1876.01,1835.02,1862.76,1954.1465
SPX,10/17/2014 12:00:00 AM,1864.91,1898.16,1864.91,1886.76,1951.5039
SPX,10/20/2014 12:00:00 AM,1885.62,1905.03,1882.3,1904.01,1949.6413
SPX,10/21/2014 12:00:00 AM,1909.38,1942.45,1909.38,1941.28,1949.3135
SPX,10/22/2014 12:00:00 AM,1941.29,1949.31,1926.83,1927.11,1948.4427
SPX,10/23/2014 12:00:00 AM,1931.02,1961.95,1931.02,1950.82,1948.536
SPX,10/24/2014 12:00:00 AM,1951.59,1965.27,1946.27,1964.58,1949.1651
SPX,10/27/2014 12:00:00 AM,1962.97,1964.64,1951.37,1961.63,1949.654
SPX,10/28/2014 12:00:00 AM,1964.14,1985.05,1964.14,1985.05,1951.042
SPX,10/29/2014 12:00:00 AM,1983.29,1991.4,1969.04,1982.3,1952.2678
SPX,10/30/2014 12:00:00 AM,1979.49,1999.4,1974.75,1994.65,1953.9299
SPX,10/31/2014 12:00:00 AM,2001.2,2018.19,2001.2,2018.05,1956.4444
SPX,11/3/2014 12:00:00 AM,2018.21,2024.46,2013.68,2017.81,1958.8509
SPX,11/4/2014 12:00:00 AM,2015.81,2015.98,2001.01,2012.1,1960.9391
SPX,11/5/2014 12:00:00 AM,2015.29,2023.77,2014.42,2023.57,1963.3952
SPX,11/6/2014 12:00:00 AM,2023.33,2031.61,2015.86,2031.21,1966.0546
SPX,11/7/2014 12:00:00 AM,2032.36,2034.26,2025.07,2031.92,1968.6376
SPX,11/10/2014 12:00:00 AM,2032.01,2038.7,2030.17,2038.26,1971.3679
SPX,11/11/2014 12:00:00 AM,2038.2,2041.28,2035.28,2039.68,1974.0468
SPX,11/12/2014 12:00:00 AM,2037.75,2040.33,2031.95,2038.25,1976.5645
SPX,11/13/2014 12:00:00 AM,2039.21,2046.18,2030.44,2039.33,1979.0259
SPX,11/14/2014 12:00:00 AM,2039.74,2042.22,2035.2,2039.82,1981.41
SPX,11/17/2014 12:00:00 AM,2038.29,2043.07,2034.46,2041.32,1983.7594
SPX,11/18/2014 12:00:00 AM,2041.48,2056.08,2041.48,2051.8,1986.4277
SPX,11/19/2014 12:00:00 AM,2051.16,2052.14,2040.37,2048.72,1988.8705
SPX,11/20/2014 12:00:00 AM,2045.87,2053.84,2040.49,2052.75,1991.3756
SPX,11/21/2014 12:00:00 AM,2057.46,2071.46,2056.75,2063.5,1994.204
SPX,11/24/2014 12:00:00 AM,2065.07,2070.17,2065.07,2069.41,1997.1533
SPX,11/25/2014 12:00:00 AM,2070.15,2074.21,2064.75,2067.03,1999.8935
SPX,11/26/2014 12:00:00 AM,2067.36,2073.29,2066.62,2072.83,2002.7538
SPX,11/28/2014 12:00:00 AM,2074.78,2075.76,2065.06,2067.56,2005.2952
SPX,12/1/2014 12:00:00 AM,2065.78,2065.78,2049.57,2053.44,2007.1832
SPX,12/2/2014 12:00:00 AM,2053.77,2068.77,2053.77,2066.55,2009.5113
SPX,12/3/2014 12:00:00 AM,2067.45,2076.28,2066.65,2074.33,2012.0532
SPX,12/4/2014 12:00:00 AM,2073.64,2077.34,2062.34,2071.92,2014.401
SPX,12/5/2014 12:00:00 AM,2072.78,2079.47,2070.81,2075.37,2016.7919
SPX,12/8/2014 12:00:00 AM,2074.84,2075.78,2054.27,2060.31,2018.4985
SPX,12/9/2014 12:00:00 AM,2056.55,2060.6,2034.17,2059.82,2020.1189
SPX,12/10/2014 12:00:00 AM,2058.86,2058.86,2024.26,2026.14,2020.3551
SPX,12/11/2014 12:00:00 AM,2027.92,2055.53,2027.92,2035.33,2020.9423
SPX,12/12/2014 12:00:00 AM,2030.36,2032.25,2002.33,2002.33,2020.2124
SPX,12/15/2014 12:00:00 AM,2005.03,2018.69,1982.26,1989.63,2019.0131
SPX,12/16/2014 12:00:00 AM,1986.71,2016.89,1972.56,1972.74,2017.1985
SPX,12/17/2014 12:00:00 AM,1973.77,2016.75,1973.77,2012.89,2017.0295
SPX,12/18/2014 12:00:00 AM,2018.98,2061.23,2018.98,2061.23,2018.7629
SPX,12/19/2014 12:00:00 AM,2061.04,2077.85,2061.03,2070.65,2020.7977
SPX,12/22/2014 12:00:00 AM,2069.28,2078.76,2069.28,2078.54,2023.0621
SPX,12/23/2014 12:00:00 AM,2081.48,2086.73,2079.77,2082.17,2025.38
SPX,12/24/2014 12:00:00 AM,2083.25,2087.56,2081.86,2081.88,2027.5957
SPX,12/26/2014 12:00:00 AM,2084.3,2092.7,2084.3,2088.77,2029.9947
SPX,12/29/2014 12:00:00 AM,2087.63,2093.55,2085.75,2090.57,2032.3702
SPX,12/30/2014 12:00:00 AM,2088.49,2088.49,2079.53,2080.35,2034.2518
SPX,12/31/2014 12:00:00 AM,2082.11,2085.58,2057.94,2058.9,2035.2184
SPX,1/2/2015 12:00:00 AM,2058.9,2072.36,2046.04,2058.2,2036.1196
SPX,1/5/2015 12:00:00 AM,2054.44,2054.44,2017.34,2020.58,2035.5102
SPX,1/6/2015 12:00:00 AM,2022.15,2030.25,1992.44,2002.61,2034.22
SPX,1/7/2015 12:00:00 AM,2005.55,2029.61,2005.55,2025.9,2033.8937
SPX,1/8/2015 12:00:00 AM,2030.61,2064.08,2030.61,2062.14,2035.0014
SPX,1/9/2015 12:00:00 AM,2063.45,2064.43,2038.33,2044.81,2035.3861
SPX,1/12/2015 12:00:00 AM,2046.13,2049.3,2022.58,2028.26,2035.1066
SPX,1/13/2015 12:00:00 AM,2031.58,2056.93,2008.25,2023.03,2034.633
SPX,1/14/2015 12:00:00 AM,2018.4,2018.4,1988.44,2011.27,2033.7168
SPX,1/15/2015 12:00:00 AM,2013.75,2021.35,1991.47,1992.67,2032.1072
SPX,1/16/2015 12:00:00 AM,1992.25,2020.46,1988.12,2019.42,2031.6096
SPX,1/20/2015 12:00:00 AM,2020.76,2028.94,2004.49,2022.55,2031.2543
SPX,1/21/2015 12:00:00 AM,2020.19,2038.29,2012.04,2032.12,2031.2883
SPX,1/22/2015 12:00:00 AM,2034.3,2064.62,2026.38,2063.15,2032.5378
SPX,1/23/2015 12:00:00 AM,2062.98,2062.98,2050.54,2051.82,2033.2939
SPX,1/26/2015 12:00:00 AM,2050.42,2057.62,2040.97,2057.09,2034.2271
SPX,1/27/2015 12:00:00 AM,2047.86,2047.86,2019.91,2029.55,2034.0437
SPX,1/28/2015 12:00:00 AM,2032.34,2042.49,2001.49,2002.16,2032.7934
SPX,1/29/2015 12:00:00 AM,2002.45,2024.64,1989.18,2021.25,2032.3407
SPX,1/30/2015 12:00:00 AM,2019.35,2023.32,1993.38,1994.99,2030.8759
SPX,2/2/2015 12:00:00 AM,1996.67,2021.66,1980.9,2020.85,2030.4828
SPX,2/3/2015 12:00:00 AM,2022.71,2050.3,2022.71,2050.03,2031.2493
SPX,2/4/2015 12:00:00 AM,2048.86,2054.74,2036.72,2041.51,2031.6517
SPX,2/5/2015 12:00:00 AM,2043.45,2063.55,2043.45,2062.52,2032.8622
SPX,2/6/2015 12:00:00 AM,2062.28,2072.4,2049.97,2055.47,2033.7488
SPX,2/9/2015 12:00:00 AM,2053.47,2056.16,2041.88,2046.74,2034.2583
SPX,2/10/2015 12:00:00 AM,2049.38,2070.86,2048.62,2068.59,2035.6046
SPX,2/11/2015 12:00:00 AM,2068.55,2073.48,2057.99,2068.53,2036.8958
SPX,2/12/2015 12:00:00 AM,2069.98,2088.53,2069.98,2088.48,2038.9187
SPX,2/13/2015 12:00:00 AM,2088.78,2097.03,2086.7,2096.99,2041.196
SPX,2/17/2015 12:00:00 AM,2096.47,2101.3,2089.8,2100.34,2043.5154
SPX,2/18/2015 12:00:00 AM,2099.16,2100.23,2092.15,2099.68,2045.7179
SPX,2/19/2015 12:00:00 AM,2099.25,2102.13,2090.79,2097.45,2047.7466
SPX,2/20/2015 12:00:00 AM,2097.65,2110.61,2085.44,2110.3,2050.1997
SPX,2/23/2015 12:00:00 AM,2109.83,2110.05,2103,2109.66,2052.5315
SPX,2/24/2015 12:00:00 AM,2109.1,2117.94,2105.87,2115.48,2055
SPX,2/25/2015 12:00:00 AM,2115.3,2119.59,2109.89,2113.86,2057.3083
SPX,2/26/2015 12:00:00 AM,2113.91,2113.91,2103.76,2110.74,2059.4036
SPX,2/27/2015 12:00:00 AM,2110.88,2112.74,2103.75,2104.5,2061.1721
SPX,3/2/2015 12:00:00 AM,2105.23,2117.52,2104.5,2117.39,2063.3767
SPX,3/3/2015 12:00:00 AM,2115.76,2115.76,2098.26,2107.78,2065.1181
SPX,3/4/2015 12:00:00 AM,2107.72,2107.72,2087.62,2098.53,2066.4283
SPX,3/5/2015 12:00:00 AM,2098.54,2104.25,2095.22,2101.04,2067.7856
SPX,3/6/2015 12:00:00 AM,2100.91,2100.91,2067.27,2071.26,2067.9219
SPX,3/9/2015 12:00:00 AM,2072.25,2083.49,2072.21,2079.43,2068.3732
SPX,3/10/2015 12:00:00 AM,2076.14,2076.14,2044.16,2044.16,2067.4237
SPX,3/11/2015 12:00:00 AM,2044.69,2050.08,2039.69,2040.24,2066.3576
SPX,3/12/2015 12:00:00 AM,2041.1,2066.41,2041.1,2065.95,2066.3416
SPX,3/13/2015 12:00:00 AM,2064.56,2064.56,2041.17,2053.4,2065.8341
SPX,3/16/2015 12:00:00 AM,2055.35,2081.41,2055.35,2081.19,2066.4363
SPX,3/17/2015 12:00:00 AM,2080.59,2080.59,2065.08,2074.28,2066.7439
SPX,3/18/2015 12:00:00 AM,2072.84,2106.85,2061.23,2099.5,2068.0285
SPX,3/19/2015 12:00:00 AM,2098.69,2098.69,2085.56,2089.27,2068.8615
SPX,3/20/2015 12:00:00 AM,2090.32,2113.92,2090.32,2108.1,2070.4002
SPX,3/23/2015 12:00:00 AM,2107.99,2114.86,2104.42,2104.42,2071.7343
SPX,3/24/2015 12:00:00 AM,2103.94,2107.63,2091.5,2091.5,2072.5095
SPX,3/25/2015 12:00:00 AM,2093.1,2097.43,2061.05,2061.05,2072.0601
SPX,3/26/2015 12:00:00 AM,2059.94,2067.15,2045.5,2056.15,2071.4362
SPX,3/27/2015 12:00:00 AM,2055.78,2062.83,2052.96,2061.02,2071.0277
SPX,3/30/2015 12:00:00 AM,2064.11,2088.97,2064.11,2086.24,2071.6242
SPX,3/31/2015 12:00:00 AM,2084.05,2084.05,2067.04,2067.89,2071.4778
SPX,4/1/2015 12:00:00 AM,2067.63,2067.63,2048.38,2059.69,2071.0155
SPX,4/2/2015 12:00:00 AM,2060.03,2072.17,2057.32,2066.96,2070.8565
SPX,4/6/2015 12:00:00 AM,2064.87,2086.99,2056.52,2080.62,2071.2394
SPX,4/7/2015 12:00:00 AM,2080.79,2089.81,2076.1,2076.33,2071.439
SPX,4/8/2015 12:00:00 AM,2076.94,2086.69,2073.3,2081.9,2071.8492
SPX,4/9/2015 12:00:00 AM,2081.29,2093.31,2074.29,2091.18,2072.6073
SPX,4/10/2015 12:00:00 AM,2091.51,2102.61,2091.51,2102.06,2073.7623
SPX,4/13/2015 12:00:00 AM,2102.03,2107.65,2092.33,2092.43,2074.4944
SPX,4/14/2015 12:00:00 AM,2092.28,2098.62,2083.24,2095.84,2075.3315
SPX,4/15/2015 12:00:00 AM,2097.82,2111.91,2097.82,2106.63,2076.5589
SPX,4/16/2015 12:00:00 AM,2105.96,2111.3,2100.02,2104.99,2077.6738
SPX,4/17/2015 12:00:00 AM,2102.58,2102.58,2072.37,2081.18,2077.8113
SPX,4/20/2015 12:00:00 AM,2084.11,2103.94,2084.11,2100.4,2078.6971
SPX,4/21/2015 12:00:00 AM,2102.82,2109.64,2094.38,2097.29,2079.4263
SPX,4/22/2015 12:00:00 AM,2098.27,2109.98,2091.05,2107.96,2080.5452
SPX,4/23/2015 12:00:00 AM,2107.21,2120.49,2103.19,2112.93,2081.8152
SPX,4/24/2015 12:00:00 AM,2112.8,2120.92,2112.8,2117.69,2083.2221
SPX,4/27/2015 12:00:00 AM,2119.29,2125.92,2107.04,2108.92,2084.2298
SPX,4/28/2015 12:00:00 AM,2108.35,2116.09,2094.89,2114.76,2085.4271
SPX,4/29/2015 12:00:00 AM,2112.49,2113.65,2097.41,2106.85,2086.2672
SPX,4/30/2015 12:00:00 AM,2105.52,2105.52,2077.59,2085.51,2086.2375
SPX,5/1/2015 12:00:00 AM,2087.38,2108.41,2087.38,2108.29,2087.1023
SPX,5/4/2015 12:00:00 AM,2110.23,2120.95,2110.23,2114.49,2088.1764
SPX,5/5/2015 12:00:00 AM,2112.63,2115.24,2088.46,2089.46,2088.2267
SPX,5/6/2015 12:00:00 AM,2091.26,2098.42,2067.93,2080.15,2087.91
SPX,5/7/2015 12:00:00 AM,2079.96,2092.9,2074.99,2088,2087.9135
SPX,5/8/2015 12:00:00 AM,2092.13,2117.66,2092.13,2116.1,2089.0188
SPX,5/11/2015 12:00:00 AM,2115.56,2117.69,2104.58,2105.33,2089.6585
SPX,5/12/2015 12:00:00 AM,2102.87,2105.06,2085.57,2099.12,2090.0295
SPX,5/13/2015 12:00:00 AM,2099.62,2110.19,2096.04,2098.48,2090.3609
SPX,5/14/2015 12:00:00 AM,2100.43,2121.45,2100.43,2121.1,2091.5664
SPX,5/15/2015 12:00:00 AM,2122.07,2123.89,2116.79,2122.73,2092.7885
SPX,5/18/2015 12:00:00 AM,2121.3,2131.78,2120.01,2129.2,2094.2164
SPX,5/19/2015 12:00:00 AM,2129.45,2133.02,2124.5,2127.83,2095.5346
SPX,5/20/2015 12:00:00 AM,2127.79,2134.72,2122.59,2125.85,2096.7234
SPX,5/21/2015 12:00:00 AM,2125.55,2134.28,2122.95,2130.82,2098.0605
SPX,5/22/2015 12:00:00 AM,2130.36,2132.15,2126.06,2126.06,2099.1585
SPX,5/26/2015 12:00:00 AM,2125.34,2125.34,2099.18,2104.2,2099.3563
SPX,5/27/2015 12:00:00 AM,2105.13,2126.22,2105.13,2123.48,2100.3023
SPX,5/28/2015 12:00:00 AM,2122.27,2122.27,2112.86,2120.79,2101.1057
SPX,5/29/2015 12:00:00 AM,2120.66,2120.66,2104.89,2107.39,2101.3522
SPX,6/1/2015 12:00:00 AM,2108.64,2119.15,2102.54,2111.73,2101.7591
SPX,6/2/2015 12:00:00 AM,2110.41,2117.59,2099.14,2109.6,2102.0666
SPX,6/3/2015 12:00:00 AM,2110.64,2121.92,2109.61,2114.07,2102.5373
SPX,6/4/2015 12:00:00 AM,2112.35,2112.89,2093.23,2095.84,2102.2747
SPX,6/5/2015 12:00:00 AM,2095.09,2100.99,2085.67,2092.83,2101.9043
SPX,6/8/2015 12:00:00 AM,2092.34,2093.01,2079.11,2079.28,2101.0171
SPX,6/9/2015 12:00:00 AM,2079.07,2085.62,2072.14,2080.15,2100.1988
SPX,6/10/2015 12:00:00 AM,2081.12,2108.5,2081.12,2105.2,2100.3949
SPX,6/11/2015 12:00:00 AM,2106.24,2115.02,2106.24,2108.86,2100.7269
SPX,6/12/2015 12:00:00 AM,2107.43,2107.43,2091.33,2094.11,2100.4674
SPX,6/15/2015 12:00:00 AM,2091.34,2091.34,2072.49,2084.43,2099.8385
SPX,6/16/2015 12:00:00 AM,2084.26,2097.4,2082.1,2096.29,2099.6993
SPX,6/17/2015 12:00:00 AM,2097.4,2106.79,2088.86,2100.44,2099.7284
SPX,6/18/2015 12:00:00 AM,2101.58,2126.65,2101.58,2121.24,2100.5719
SPX,6/19/2015 12:00:00 AM,2121.06,2121.64,2109.45,2109.99,2100.9413
SPX,6/22/2015 12:00:00 AM,2112.5,2129.87,2112.5,2122.85,2101.8005
SPX,6/23/2015 12:00:00 AM,2123.16,2128.03,2119.89,2124.2,2102.6789
